,orig,dest,all,male,female,allages,a16,a25,a35,a50,a65,a75,allmodes,home,undergr,train,bus,taxi,bike,car,pass,bicycle,walk,other
925202,E02001962,E02006519,5,2,3,5,2,1,1,1,0,0,5,0,0,0,2,0,0,2,1,0,0,0
925212,E02001962,E02006531,5,2,3,5,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925223,E02001962,E02006898,5,3,2,5,1,3,0,1,0,0,5,0,0,2,1,0,0,2,0,0,0,0
925230,E02001962,OD0000004,5,3,2,5,2,1,1,1,0,0,5,0,1,0,2,0,0,1,0,0,1,0
925267,E02001963,E02001905,5,3,2,5,0,2,0,3,0,0,5,0,0,2,0,0,0,3,0,0,0,0
925287,E02001963,E02001970,5,3,2,5,0,0,2,3,0,0,5,0,0,0,1,0,0,4,0,0,0,0
925381,E02001963,E02005372,5,4,1,5,0,0,3,1,1,0,5,0,0,0,0,1,0,3,1,0,0,0
925424,E02001963,E02006473,5,4,1,5,1,1,2,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925439,E02001963,E02006494,5,3,2,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925536,E02001964,E02001963,5,2,3,5,0,2,0,2,1,0,5,0,0,0,0,0,0,4,0,0,1,0
925559,E02001964,E02001987,5,3,2,5,1,0,3,1,0,0,5,0,0,0,2,0,0,2,1,0,0,0
925587,E02001964,E02002102,5,4,1,5,1,1,0,3,0,0,5,0,0,0,0,0,0,3,2,0,0,0
925621,E02001964,E02005338,5,2,3,5,0,4,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925670,E02001964,E02006470,5,4,1,5,1,4,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
925675,E02001964,E02006479,5,4,1,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925713,E02001964,E02006528,5,4,1,5,0,1,2,2,0,0,5,0,0,2,1,0,0,2,0,0,0,0
925765,E02001965,E02001854,5,3,2,5,1,1,2,1,0,0,5,0,0,0,0,0,0,4,0,0,1,0
925827,E02001965,E02001998,5,1,4,5,0,0,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925865,E02001965,E02002834,5,5,0,5,1,0,3,1,0,0,5,0,0,0,1,0,0,3,1,0,0,0
925914,E02001965,E02005342,5,2,3,5,1,0,2,2,0,0,5,0,0,0,0,0,0,3,2,0,0,0
925927,E02001965,E02005385,5,2,3,5,0,3,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925940,E02001965,E02005625,5,3,2,5,1,1,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925974,E02001965,E02006470,5,4,1,5,0,3,1,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
925977,E02001965,E02006473,5,3,2,5,0,3,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925979,E02001965,E02006475,5,0,5,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925986,E02001965,E02006485,5,5,0,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925988,E02001965,E02006487,5,2,3,5,1,1,1,1,1,0,5,0,0,0,1,0,0,3,1,0,0,0
925991,E02001965,E02006490,5,2,3,5,2,0,3,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
926021,E02001965,E02006531,5,3,2,5,0,0,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
926062,E02001966,E02000977,5,4,1,5,2,1,1,1,0,0,5,0,1,2,1,0,0,1,0,0,0,0
926115,E02001966,E02001986,5,1,4,5,0,1,2,2,0,0,5,0,0,0,2,0,0,2,0,0,1,0
926193,E02001966,E02005625,5,3,2,5,1,2,2,0,0,0,5,0,0,0,1,0,0,3,1,0,0,0
926194,E02001966,E02005626,5,3,2,5,0,0,4,1,0,0,5,0,0,0,0,0,0,3,2,0,0,0
926218,E02001966,E02006470,5,4,1,5,1,0,3,1,0,0,5,0,0,1,0,0,0,4,0,0,0,0
926228,E02001966,E02006484,5,3,2,5,0,2,3,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
926250,E02001966,E02006525,5,4,1,5,1,2,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
926305,E02001967,E02001884,5,5,0,5,2,1,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
926339,E02001967,E02001975,5,1,4,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
926506,E02001967,E02006480,5,4,1,5,0,0,3,0,2,0,5,0,0,1,0,0,0,4,0,0,0,0
926538,E02001967,E02006522,5,4,1,5,0,1,2,0,1,1,5,0,0,0,0,0,0,4,0,1,0,0
926570,E02001967,OD0000004,5,3,2,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0
926598,E02001968,E02001855,5,5,0,5,0,1,2,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
926662,E02001968,E02001994,5,1,4,5,2,1,2,0,0,0,5,0,0,0,1,0,0,3,0,0,1,0
926815,E02001968,E02006484,5,5,0,5,0,3,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
926841,E02001968,E02006519,5,3,2,5,2,0,3,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
926849,E02001968,E02006528,5,2,3,5,0,2,3,0,0,0,5,0,0,0,1,0,0,3,1,0,0,0
926868,E02001968,E02006897,5,3,2,5,1,2,2,0,0,0,5,0,0,1,0,0,0,3,1,0,0,0
926936,E02001969,E02001975,5,3,2,5,2,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,1,0
926959,E02001969,E02001998,5,2,3,5,2,2,0,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
927067,E02001969,E02006483,5,3,2,5,1,2,0,2,0,0,5,0,0,0,0,0,0,4,1,0,0,0
927069,E02001969,E02006485,5,2,3,5,0,2,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927121,E02001969,E02006899,5,4,1,5,0,3,0,1,0,1,5,0,0,3,1,0,0,1,0,0,0,0
927124,E02001969,OD0000002,5,4,1,5,1,1,1,2,0,0,5,0,0,0,0,0,0,1,0,0,2,2
927209,E02001970,E02002089,5,1,4,5,2,0,2,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
927214,E02001970,E02002099,5,4,1,5,1,1,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927215,E02001970,E02002102,5,5,0,5,1,4,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
927313,E02001970,E02006498,5,3,2,5,1,3,1,0,0,0,5,0,0,0,2,0,0,2,1,0,0,0
927315,E02001970,E02006500,5,1,4,5,0,1,2,2,0,0,5,0,0,0,1,0,0,3,1,0,0,0
927317,E02001970,E02006507,5,2,3,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927327,E02001970,E02006520,5,4,1,5,0,0,3,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927334,E02001970,E02006528,5,0,5,5,1,1,1,2,0,0,5,0,0,0,0,0,0,4,1,0,0,0
927337,E02001970,E02006531,5,5,0,5,1,2,0,1,1,0,5,0,0,0,0,0,0,4,1,0,0,0
927354,E02001970,E02006899,5,4,1,5,2,2,1,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0
927408,E02001971,E02001961,5,2,3,5,0,1,2,2,0,0,5,0,0,0,2,0,0,3,0,0,0,0
927458,E02001971,E02002086,5,4,1,5,1,1,2,1,0,0,5,0,0,0,0,0,1,3,0,0,1,0
927466,E02001971,E02002102,5,3,2,5,1,2,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927539,E02001971,E02005387,5,4,1,5,1,0,1,3,0,0,5,0,0,0,0,0,1,3,1,0,0,0
927613,E02001971,E02006503,5,5,0,5,0,2,1,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
927686,E02001972,E02001854,5,5,0,5,3,2,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
927695,E02001972,E02001897,5,3,2,5,1,1,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
927755,E02001972,E02002102,5,3,2,5,1,2,2,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
927805,E02001972,E02005386,5,2,3,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927806,E02001972,E02005387,5,5,0,5,0,2,1,2,0,0,5,0,0,0,0,0,0,2,3,0,0,0
927829,E02001972,E02005671,5,5,0,5,0,2,3,0,0,0,5,0,0,0,1,0,0,1,3,0,0,0
927836,E02001972,E02005924,5,3,2,5,1,4,0,0,0,0,5,0,0,0,1,0,0,2,2,0,0,0
927850,E02001972,E02006471,5,2,3,5,0,2,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927872,E02001972,E02006500,5,1,4,5,3,1,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
927873,E02001972,E02006502,5,3,2,5,0,5,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
927874,E02001972,E02006503,5,3,2,5,0,2,3,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
927886,E02001972,E02006521,5,2,3,5,0,4,1,0,0,0,5,0,0,0,3,0,0,1,1,0,0,0
927889,E02001972,E02006525,5,0,5,5,0,2,2,0,1,0,5,0,0,0,2,0,0,3,0,0,0,0
927895,E02001972,E02006531,5,4,1,5,0,4,1,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
927903,E02001972,E02006758,5,1,4,5,2,1,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,3
928024,E02001973,E02002105,5,1,4,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928061,E02001973,E02004211,5,0,5,5,2,1,2,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0
928079,E02001973,E02005376,5,4,1,5,0,2,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928109,E02001973,E02005924,5,5,0,5,2,0,2,1,0,0,5,0,0,1,0,0,0,4,0,0,0,0
928126,E02001973,E02006471,5,4,1,5,0,1,3,0,1,0,5,0,0,0,1,0,0,4,0,0,0,0
928129,E02001973,E02006474,5,3,2,5,0,2,3,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928149,E02001973,E02006498,5,1,4,5,0,1,4,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928153,E02001973,E02006507,5,3,2,5,0,3,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928170,E02001973,E02006527,5,1,4,5,0,3,2,0,0,0,5,0,0,1,1,0,0,3,0,0,0,0
928174,E02001973,E02006531,5,3,2,5,0,1,4,0,0,0,5,0,0,0,0,0,1,3,1,0,0,0
928189,E02001973,E02006875,5,0,5,5,2,0,3,0,0,0,5,0,0,0,1,0,0,1,0,0,3,0
928222,E02001974,E02000972,5,3,2,5,1,0,2,2,0,0,5,0,0,1,0,0,0,2,2,0,0,0
928254,E02001974,E02001890,5,1,4,5,1,1,3,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
928260,E02001974,E02001904,5,5,0,5,0,0,1,3,1,0,5,0,0,0,2,0,0,3,0,0,0,0
928262,E02001974,E02001907,5,1,4,5,1,1,1,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
928299,E02001974,E02001980,5,2,3,5,0,2,2,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
928419,E02001974,E02005342,5,4,1,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928492,E02001974,E02006485,5,5,0,5,0,3,2,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
928506,E02001974,E02006500,5,5,0,5,1,3,1,0,0,0,5,0,0,2,0,0,0,3,0,0,0,0
928534,E02001974,E02006531,5,5,0,5,0,0,2,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928540,E02001974,E02006709,5,4,1,5,0,0,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928683,E02001975,E02002091,5,5,0,5,0,0,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928767,E02001975,E02005387,5,5,0,5,0,0,3,2,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928769,E02001975,E02005390,5,4,1,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
928824,E02001975,E02006477,5,5,0,5,1,0,2,2,0,0,5,0,0,0,0,0,0,4,0,0,0,1
928848,E02001975,E02006508,5,5,0,5,0,3,1,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0
928881,E02001975,E02006805,5,4,1,5,1,2,1,1,0,0,5,0,0,0,1,0,0,2,2,0,0,0
928888,E02001975,E02006851,5,2,3,5,1,2,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928915,E02001976,E02000977,5,5,0,5,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0
928929,E02001976,E02001869,5,5,0,5,0,3,1,1,0,0,5,0,0,0,0,0,0,3,0,0,2,0
928973,E02001976,E02001980,5,4,1,5,1,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,1,0
928987,E02001976,E02001994,5,0,5,5,2,1,2,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
928990,E02001976,E02001997,5,3,2,5,1,1,1,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
928991,E02001976,E02001998,5,2,3,5,0,0,3,2,0,0,5,0,0,0,2,0,0,3,0,0,0,0
929095,E02001976,E02005390,5,5,0,5,1,1,1,2,0,0,5,0,0,0,0,0,0,3,1,1,0,0
929153,E02001976,E02006496,5,5,0,5,0,0,3,2,0,0,5,0,0,0,0,0,0,4,1,0,0,0
929169,E02001976,E02006521,5,1,4,5,0,1,4,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
929170,E02001976,E02006522,5,2,3,5,3,0,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
929179,E02001976,E02006531,5,4,1,5,0,1,1,3,0,0,5,0,0,0,0,0,0,4,1,0,0,0
929186,E02001976,E02006805,5,4,1,5,0,3,0,2,0,0,5,0,0,0,0,0,0,2,3,0,0,0
929256,E02001977,E02001907,5,2,3,5,0,2,2,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
929269,E02001977,E02001956,5,0,5,5,3,0,2,0,0,0,5,0,0,0,1,0,0,0,2,0,2,0
929428,E02001977,E02005626,5,5,0,5,0,0,3,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
929507,E02001977,E02006520,5,5,0,5,3,0,0,2,0,0,5,0,0,0,1,0,0,2,1,1,0,0
929514,E02001977,E02006527,5,4,1,5,0,2,1,2,0,0,5,0,0,1,0,0,0,4,0,0,0,0
929576,E02001978,E02001855,5,5,0,5,0,0,3,2,0,0,5,0,0,0,1,0,0,3,1,0,0,0
929764,E02001978,E02006474,5,4,1,5,2,1,0,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
929775,E02001978,E02006487,5,3,2,5,0,1,2,1,1,0,5,0,0,0,1,0,0,3,1,0,0,0
929783,E02001978,E02006497,5,5,0,5,0,0,3,2,0,0,5,0,0,0,0,1,0,4,0,0,0,0
929794,E02001978,E02006512,5,4,1,5,0,3,1,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
929797,E02001978,E02006517,5,4,1,5,2,0,1,2,0,0,5,0,0,0,0,0,0,2,1,2,0,0
929873,E02001979,E02001889,5,0,5,5,0,4,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
929952,E02001979,E02002102,5,4,1,5,0,0,3,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930018,E02001979,E02005621,5,4,1,5,0,2,2,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930055,E02001979,E02006483,5,4,1,5,1,0,4,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
930057,E02001979,E02006485,5,4,1,5,2,1,0,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
930065,E02001979,E02006496,5,5,0,5,0,3,0,1,1,0,5,0,0,0,0,0,0,4,0,1,0,0
930071,E02001979,E02006505,5,4,1,5,2,2,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930148,E02001980,E02001854,5,3,2,5,1,3,0,1,0,0,5,0,0,1,0,0,1,3,0,0,0,0
930352,E02001980,E02006474,5,1,4,5,2,1,1,0,1,0,5,0,0,0,1,0,0,4,0,0,0,0
930356,E02001980,E02006483,5,4,1,5,1,0,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930370,E02001980,E02006500,5,3,2,5,0,0,3,2,0,0,5,0,0,1,0,0,0,4,0,0,0,0
930527,E02001981,E02001987,5,3,2,5,0,1,4,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0
930555,E02001981,E02002105,5,4,1,5,1,1,3,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
930656,E02001981,E02005338,5,3,2,5,2,2,1,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
930744,E02001981,E02006479,5,3,2,5,2,1,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930755,E02001981,E02006496,5,5,0,5,1,0,0,3,1,0,5,0,0,1,0,0,0,3,1,0,0,0
930762,E02001981,E02006507,5,2,3,5,1,2,2,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
930802,E02001981,E02006805,5,2,3,5,2,0,2,0,0,1,5,0,0,0,0,0,0,1,3,0,1,0
930805,E02001981,E02006851,5,4,1,5,0,4,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930836,E02001982,E02000972,5,1,4,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,0,0,1,0
930872,E02001982,E02001895,5,4,1,5,1,3,0,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
930913,E02001982,E02001978,5,1,4,5,0,2,1,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
930932,E02001982,E02001997,5,3,2,5,1,2,1,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
931194,E02001983,E02001854,5,4,1,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931209,E02001983,E02001889,5,0,5,5,0,3,0,2,0,0,5,0,0,2,1,0,0,2,0,0,0,0
931364,E02001983,E02005399,5,5,0,5,0,2,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931431,E02001983,E02006497,5,4,1,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931661,E02001984,E02003725,5,5,0,5,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
931670,E02001984,E02004211,5,1,4,5,0,1,3,1,0,0,5,0,0,0,1,0,0,3,1,0,0,0
931696,E02001984,E02005387,5,4,1,5,2,2,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931755,E02001984,E02006470,5,5,0,5,3,1,0,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
931765,E02001984,E02006483,5,2,3,5,1,2,1,1,0,0,5,0,0,0,0,0,0,3,2,0,0,0
931767,E02001984,E02006485,5,4,1,5,0,1,4,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0
931777,E02001984,E02006497,5,4,1,5,1,1,1,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931785,E02001984,E02006508,5,5,0,5,0,2,2,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931786,E02001984,E02006511,5,3,2,5,0,2,1,2,0,0,5,0,0,0,0,0,0,3,2,0,0,0
931794,E02001984,E02006521,5,1,4,5,3,0,1,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
931828,E02001984,E02006896,5,3,2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0
931881,E02001985,E02001854,5,4,1,5,1,3,1,0,0,0,5,0,0,2,1,0,0,1,1,0,0,0
931923,E02001985,E02001975,5,2,3,5,3,0,2,0,0,0,5,0,0,0,1,0,0,0,1,1,2,0
931930,E02001985,E02001982,5,2,3,5,1,2,1,1,0,0,5,0,0,0,2,0,0,2,1,0,0,0
931960,E02001985,E02002091,5,1,4,5,0,4,1,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0
932057,E02001985,E02005386,5,3,2,5,1,3,0,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
932123,E02001985,E02006493,5,5,0,5,0,2,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932126,E02001985,E02006497,5,3,2,5,1,3,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
932134,E02001985,E02006507,5,4,1,5,0,1,2,2,0,0,5,0,0,0,0,0,0,2,3,0,0,0
932138,E02001985,E02006512,5,3,2,5,4,1,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
932143,E02001985,E02006519,5,2,3,5,2,2,1,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
932224,E02001986,E02001869,5,3,2,5,2,2,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932252,E02001986,E02001962,5,2,3,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932263,E02001986,E02001973,5,2,3,5,0,1,3,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
932369,E02001986,E02005614,5,5,0,5,0,3,0,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932420,E02001986,E02006493,5,4,1,5,0,2,1,2,0,0,5,0,0,1,0,0,0,4,0,0,0,0
932443,E02001986,E02006521,5,3,2,5,0,1,1,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932447,E02001986,E02006526,5,3,2,5,0,0,2,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932474,E02001986,E02006898,5,4,1,5,0,2,2,1,0,0,5,0,0,3,0,0,0,2,0,0,0,0
932513,E02001987,E02001854,5,4,1,5,0,1,3,0,1,0,5,0,0,0,0,0,0,4,1,0,0,0
932514,E02001987,E02001855,5,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,3,2,0,0,0
932518,E02001987,E02001863,5,2,3,5,1,3,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
932593,E02001987,E02002091,5,4,1,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932654,E02001987,E02005372,5,3,2,5,2,1,2,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
932674,E02001987,E02005677,5,5,0,5,0,2,3,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
932712,E02001987,E02006479,5,2,3,5,1,1,2,1,0,0,5,0,0,0,1,0,0,3,0,0,1,0
932761,E02001987,E02006850,5,5,0,5,0,2,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
932819,E02001988,E02001855,5,3,2,5,0,4,0,1,0,0,5,0,0,1,0,0,0,1,3,0,0,0
932858,E02001988,E02001975,5,1,4,5,0,1,1,3,0,0,5,0,0,0,2,0,0,2,0,0,1,0
932865,E02001988,E02001982,5,4,1,5,0,4,0,1,0,0,5,0,0,1,3,0,0,1,0,0,0,0
932890,E02001988,E02002091,5,5,0,5,0,0,4,1,0,0,5,0,0,0,1,0,1,3,0,0,0,0
933001,E02001988,E02005674,5,3,2,5,4,1,0,0,0,0,5,0,0,3,0,0,0,2,0,0,0,0
933057,E02001988,E02006503,5,4,1,5,2,2,1,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
933115,E02001988,E02006896,5,2,3,5,1,3,1,0,0,0,5,0,0,2,1,0,0,2,0,0,0,0
933127,E02001988,OD0000004,5,4,1,5,1,3,0,1,0,0,5,0,0,1,1,0,0,2,0,0,1,0
933130,E02001988,W02000326,5,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0
933157,E02001989,E02001854,5,3,2,5,0,2,1,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933205,E02001989,E02001978,5,3,2,5,1,2,2,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
933340,E02001989,E02006479,5,2,3,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933513,E02001990,E02001997,5,2,3,5,1,1,3,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0
933539,E02001990,E02002109,5,3,2,5,1,1,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
933632,E02001990,E02005338,5,3,2,5,1,3,1,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0
933677,E02001990,E02005677,5,3,2,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933678,E02001990,E02005678,5,0,5,5,0,0,2,3,0,0,5,0,0,0,2,0,0,3,0,0,0,0
933711,E02001990,E02006471,5,3,2,5,0,1,4,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
933714,E02001990,E02006474,5,2,3,5,1,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933725,E02001990,E02006487,5,1,4,5,1,1,0,3,0,0,5,0,0,0,1,0,0,4,0,0,0,0
933739,E02001990,E02006503,5,2,3,5,1,1,3,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0
933745,E02001990,E02006513,5,5,0,5,1,3,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933783,E02001990,E02006850,5,3,2,5,1,3,0,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
933786,E02001990,E02006896,5,2,3,5,2,1,2,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
933787,E02001990,E02006897,5,0,5,5,0,3,1,1,0,0,5,0,0,3,0,0,0,2,0,0,0,0
933827,E02001991,E02000972,5,4,1,5,1,2,2,0,0,0,5,0,0,3,1,0,0,1,0,0,0,0
933852,E02001991,E02001892,5,1,4,5,0,0,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
933885,E02001991,E02001971,5,4,1,5,0,5,0,0,0,0,5,0,0,0,0,1,0,2,0,2,0,0
933887,E02001991,E02001973,5,2,3,5,3,0,1,1,0,0,5,0,0,0,1,0,0,3,1,0,0,0
933945,E02001991,E02002109,5,2,3,5,0,1,1,3,0,0,5,0,0,0,0,0,0,4,1,0,0,0
934020,E02001991,E02005372,5,3,2,5,0,1,2,2,0,0,5,0,0,0,0,0,0,4,1,0,0,0
934075,E02001991,E02006470,5,2,3,5,0,1,4,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934085,E02001991,E02006484,5,2,3,5,1,0,1,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934088,E02001991,E02006487,5,3,2,5,0,2,0,2,1,0,5,0,0,0,0,0,0,4,0,1,0,0
934100,E02001991,E02006502,5,1,4,5,0,0,3,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934103,E02001991,E02006505,5,2,3,5,1,1,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
934111,E02001991,E02006513,5,2,3,5,1,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934128,E02001991,E02006531,5,5,0,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934150,E02001991,E02006854,5,3,2,5,0,1,2,2,0,0,5,0,0,2,1,0,0,0,0,0,2,0
934155,E02001991,E02006897,5,4,1,5,0,1,2,2,0,0,5,0,0,4,0,0,0,1,0,0,0,0
934164,E02001991,OD0000004,5,5,0,5,3,1,0,1,0,0,5,0,0,0,1,0,0,1,0,0,2,1
934193,E02001992,E02001863,5,1,4,5,2,1,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
934265,E02001992,E02002099,5,2,3,5,1,2,0,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934267,E02001992,E02002105,5,1,4,5,0,0,4,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
934344,E02001992,E02005387,5,5,0,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
934366,E02001992,E02005678,5,5,0,5,0,2,2,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
